motionTimestamp_sinceReboot(s),motionYaw(rad),motionPitch(rad),motionRoll(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G)
630568.6962786667,0.04523682635265225,0.09182880619277484,0.02342562180078575,0.7661579107316798,-0.30786509274407536,0.5850418428047346,0.04147670153213122,-0.5382929066133851,0.16304229916335858
630568.729612,0.052966361269949816,0.12169998189364366,0.04343050369884144,0.0028291561515220824,-0.22447750539520583,0.5183145819921064,0.2932709770211615,0.19684031751714828,0.1721404452610945
630568.7629453334,0.022288971170646033,0.07485511757899241,0.06548031215811398,-0.8121513102423688,-0.4862067302671611,0.3253147102602022,0.21928335779789865,0.33843798953242327,0.2636621492144503
630568.7962786667,0.015028791597379675,0.05291985733112648,0.08554903329153035,-1.391717933510119,-0.42260373356607644,0.11375751570385968,0.21711655697096527,0.11251044901198726,0.05182675903716581
630568.829612,0.00818581974166115,0.008539295307008025,0.0673498292388298,-1.7278329761626674,-0.3663944285594524,0.1351136817816608,0.29742111670276294,0.8305637074507921,0.1593676165740714
630568.8629453334,-0.01962395230082286,-0.05995860837446283,0.08095366761480638,-1.3939945965426928,-0.41358765029437256,-0.16504181476039262,0.17001241739699652,0.7097311100166955,-0.16208602176007061
630568.8962786667,-0.029801406063085904,-0.08109424031418093,0.0500872703550362,-0.8268568625241848,-0.37009125414088023,-0.27246496316454444,0.19503084985348731,0.8445388292292797,-0.20990363943639534
630568.929612,-0.02310862891437382,-0.09632665969696796,0.032808895685954104,0.14267588666772632,-0.2460638989997068,-0.4127727688238751,0.14077050363379812,0.13421162761527758,-0.33739487328666223
630568.9629453333,-0.0469618908658119,-0.11755969649811324,0.023207494757192918,0.8650930443872309,-0.05648163013744831,-0.3976649734491689,0.03251050952731077,-0.7523407172293378,-0.40115147782433697
630568.9962786667,-0.04167644612164566,-0.058208528204145585,0.020633006927270596,1.5311060951557778,-0.17589684707769948,-0.6949127228311953,0.046614134314436645,-1.0459634464915524,-0.13604080776377492
630569.029612,-0.044505267529269865,-0.00847808569240049,-0.010024903171821312,1.7224952487679945,0.010774587107543516,-0.5284218229942422,0.11313598833072953,-0.7381605078410217,-0.12339391217767536
630569.0629453333,-0.03893841084354787,0.0520313773262082,-0.012158105311337875,1.3485889600775074,0.05105110651821968,-0.6046973121895688,0.0073040476658350895,-0.47376577923975727,0.21632349519673227
630569.0962786668,-0.032448932684781,0.08427142640576625,-0.03157528086611267,0.7057046906116551,0.04153451093043986,-0.33019857548553333,-0.1905211427772166,0.1404548647221209,0.28722619965281004
630569.1296120001,-0.05756912925390009,0.11038811960320814,-0.047971443630982775,-0.020365739503349422,0.20340899979908855,-0.45821759799098427,-0.14682625156633056,0.25418603480977364,0.5039495031255571
630569.1629453334,-0.02259241089531973,0.08425308033890638,-0.06267093769410176,-0.7433585054909297,0.3664634292177029,-0.4169404361521726,-0.21149939221212155,0.3770050407045185,0.07801173021075888
630569.1962786667,-0.012910170772714063,0.068210386277902,-0.0696173100441641,-1.3194156966329889,0.37498908172625667,-0.26937153461704005,-0.19309248027780318,0.3952338028303593,0.23824038588673213
630569.229612,-0.0028763038272122438,0.020589662749797937,-0.06764590703203599,-1.7723174782571536,0.4565080399952379,-0.08296794927834883,-0.18152353554590137,0.8153077099386585,0.1350927696339072
630569.2629453334,0.01824538950014589,-0.05676376338826692,-0.0531131595741053,-1.381951043009284,0.2480389595047709,0.1341289513441136,-0.1279451269054341,0.7597546857631828,-0.18784711305102889
630569.2962786667,0.03125370889094584,-0.08416285717094592,-0.0645395801601921,-0.8079336212987179,0.3641965547937854,0.38214146383194003,-0.18227084950873043,0.4838661532267353,-0.3156813466434608
630569.329612,0.051192561520792594,-0.12319282246271127,-0.04796801504162216,0.13155615216565733,0.24266238759386377,0.4973920941374344,-0.12684863435883065,-0.10619929174345595,-0.2994041332788856
630569.3629453334,0.04345096093662062,-0.09638881018168835,-0.047962173902529597,0.8564548491056106,0.1991117254563576,0.4756292507009685,-0.01583131051187671,-0.5700631956742189,-0.3924839191150997
630569.3962786667,0.05693123198705044,-0.04094569225531186,-0.021722893215315474,1.493254058130184,0.03350553793117794,0.4456663285497885,-0.16296209237412504,-0.867911500966176,-0.30465986042397
630569.429612,0.061976221107156046,-0.017299452390664116,-0.005170311686476773,1.570811546470682,0.15231791659917074,0.423080666476253,0.13424628422507756,-0.7362847107056956,0.0877907439795105
630569.4629453333,0.04919597411947604,0.04242818798994811,0.01207762355888731,1.602744014330595,-0.13374163881726037,0.5244512652806543,0.04404169510622126,-0.19620262511056438,0.17749484185232944
630569.4962786667,0.05142953639178677,0.08468319116052778,0.0476132707430693,0.7688320950365579,-0.13803342719970185,0.43112127831194746,0.05873194438714997,-0.18869865311833017,0.2724843437123106
630569.529612,0.051688737064320485,0.1343963887103345,0.03220322361799728,0.08700701604336636,-0.2810103779880037,0.4062428285406509,0.2448354085325058,0.2699761985825737,0.3689654560287567
630569.5629453333,0.029299147526052984,0.08331607493686442,0.06664388711728303,-0.7765706235979508,-0.23617410109044962,0.4669170214832985,0.10320059291936504,0.11416170442098525,0.16335953533421066
630569.5962786668,0.029772652871901225,0.05423071717032407,0.05824910486628087,-1.2963404972937942,-0.47288403892437914,0.18042368822035765,0.36527983115736284,0.49581168989547447,0.38090304593740537
630569.6296120001,0.016361131230809386,-0.0016457859731028722,0.06326086616548371,-1.6460487302054156,-0.32745199120099444,-0.10303607605731202,0.21787277534300659,0.7773678171309428,-0.12445207067355002
630569.6629453334,-0.009372358677853566,-0.05215938974622447,0.08186699857771462,-1.5026579645897726,-0.45468483266380405,-0.0955826474964902,0.1754263202964577,0.8378571524930867,-0.25397076056807766
630569.6962786667,-0.030306295679560932,-0.07325506911553625,0.0683808593603166,-0.7897571035363506,-0.45124214012867514,-0.17709521038035397,0.2995157076581211,0.6075808474819508,-0.16717599076602765
630569.729612,-0.03308750229598394,-0.11637358149869598,0.04763198420138572,-0.08917694905135161,-0.2776387030991328,-0.23583529515609677,0.21328930860247275,-0.08849041459529944,-0.3435989342608564
630569.7629453334,-0.04971713872436758,-0.07170526603382718,0.04911661750338139,1.0096592169394707,-0.18862821684993641,-0.574426458858017,0.13422344071380127,-0.5133261064860364,-0.16778351884927153
630569.7962786667,-0.046573230761166595,-0.06565109144904138,0.0027863489635036095,1.2852285240775356,-0.12442350550478085,-0.5061634604743497,0.01150660075199491,-0.7297349795448504,-0.2541384893319235
630569.829612,-0.034546499773784115,0.002070967395781398,-0.015869922947056598,1.7845895206657696,-0.050870721597714275,-0.5482010395828851,0.041128645831875844,-0.9847337345041113,-0.021634056812077824
630569.8629453334,-0.04245513097206826,0.04880147260700678,-0.03089288760374821,1.4431879659983928,0.049987173410702135,-0.5304461299064785,0.00661061981693567,-0.44656958665286006,0.06995193346779086
630569.8962786667,-0.04010791043454718,0.09875941098110164,-0.025747693787714417,0.8149656826268709,0.13750523629190797,-0.3715966804060225,-0.15383660788502548,-0.19774003194734013,0.43934573826074175
630569.929612,-0.02814313201849623,0.10487926524232966,-0.056382450542068904,-0.157417008529919,0.4060730608858827,-0.3391773119748613,-0.15762505019381295,0.027436274462827048,0.35242784240522945
630569.9629453333,-0.021062814728833642,0.08231991940465411,-0.07969455344173457,-0.8169397448582935,0.4353630571545992,-0.1087652336682694,-0.256160424889067,0.23733101174800347,0.2986834102111507
630569.9962786667,-0.015191220026595759,0.03934000471077833,-0.055015007970280375,-1.345087400311347,0.4046336423322364,-0.20573360640863117,-0.27166984922252835,0.2854688060504745,0.1733574657494813
630570.029612,0.0038927069467098387,0.008633066381580737,-0.08223482013728343,-1.665034613736418,0.5293016408887412,-0.009461691029914345,-0.09598523102511067,0.5319515763159363,0.06556094079441836
630570.0629453333,0.0063000146660944015,-0.05209058851686792,-0.06654405602227584,-1.3263387484753357,0.6076079780833612,0.14117606361077015,-0.26469035214352193,1.0311863372391985,-0.012770245724931545
630570.0962786668,0.033286364588973896,-0.07552774706160292,-0.06141953117663618,-0.916654833381988,0.3420427775507894,0.23402590961149314,-0.17188188846534438,0.5992202100021443,-0.347162907840135
630570.1296120001,0.036600654153584135,-0.11567246448345223,-0.04114423053602222,0.12761331238755755,0.2196089244536309,0.38499742745843835,-0.07967037081416921,0.1028477641028367,-0.36514073095599725
630570.1629453334,0.044635716278441546,-0.07364143140754631,-0.029182630705075045,0.8012197752473513,0.3909457447026605,0.4865041457429443,-0.057309776347284264,-0.41230658115767393,-0.3425656576978981
630570.1962786667,0.04594531738492476,-0.05194112760714216,-0.027247774202422408,1.4553358887419103,0.15271351676032602,0.5950706207687111,0.011273153678266853,-0.8704131420972893,0.029715261020323014
630570.229612,0.033754174196847134,-0.00923445184071918,0.006453223801307817,1.6370956003318915,0.029100435599568906,0.45879182246088746,0.09850851580445573,-0.5062270698670738,0.12242774450254716
630570.2629453334,0.04090463042843444,0.058400289150474835,0.01112394484499574,1.3961773054718605,-0.0875919245381873,0.6631332018039463,0.040441889920203436,-0.16166882833806664,0.07442909370000333
630570.2962786667,0.040591489079226765,0.10046780683363818,0.05134105810305584,0.8846246437269376,-0.12516375335457908,0.5097201876863235,0.038261097995926335,-0.12403247051030755,0.347152936804103
630570.329612,0.046665309282322084,0.09274716287622203,0.061045109638839266,0.05708906658617269,-0.28383766182597703,0.45541506931325454,0.19049965264853425,0.004710538749252205,0.40467826209792385
630570.3629453334,0.028534703536633316,0.09242117015834667,0.04812681358012753,-0.7796272289258209,-0.27187693652613576,0.44358979567529877,0.19862347961607518,-0.15433845040195535,0.402857511847147
630570.3962786667,0.027143606927329325,0.03302784194897532,0.06744355777067837,-1.3835443629161974,-0.49649960681937466,0.21367224364169338,0.32167031847128263,0.44078296446041226,0.21535835407993942
630570.429612,0.012178042736617501,0.008937532706651154,0.05925266679999834,-1.5439089847270067,-0.5272030633390465,-0.029647248338568476,0.35292189157667325,0.9257595577914877,0.2196244178093387
630570.4629453333,-0.015068479644005506,-0.04491420508591225,0.07269739243886525,-1.4363631453299108,-0.3312421451282997,-0.08290817687932825,0.2545314755154084,0.8268901347339108,-0.34602894564270525
630570.4962786667,-0.013950243883596416,-0.09960358767478661,0.060086326261390724,-0.92987713058572,-0.3289836042290674,-0.3016467381166886,0.20749493755206347,0.7717204109050722,-0.27861713356568946
630570.529612,-0.042267280380816015,-0.10941643538173736,0.05117742922482677,-0.21801734726955616,-0.26992497028991264,-0.34358088355304345,0.1896161615469982,-0.09576997789246085,-0.3835006705088752
630570.5629453333,-0.04263802505451831,-0.09098279279126023,0.04596157939309927,0.9670643997376096,-0.27219477421591465,-0.45549029617010867,0.23309590292087512,-0.596651859761676,-0.22172596415645107
630570.5962786668,-0.04763737097106092,-0.05062454581417987,0.019985312253849877,1.2477389883997803,-0.1531556758426732,-0.44585846895645853,0.05834618533609202,-0.8325830002043642,-0.11130343547867748
630570.6296120001,-0.057677224099770344,-0.009504079392146963,-0.0049498359410558345,1.5312010308741042,0.048462304087790266,-0.6844092204127465,-0.10753172741933104,-0.4866325887553782,0.14923083208647073
630570.6629453334,-0.0425229473977929,0.04940144289707286,-0.006501736265654338,1.5076332166184294,0.11168220370688255,-0.5424394695713277,0.09549498440514904,-0.2536088500092989,0.21812515905240293
630570.6962786667,-0.06087013312644412,0.0987401503645157,-0.03650171835175087,0.7946198209772815,0.27331825215547967,-0.5738671764845641,-0.13214312193483455,-0.08813107058622441,0.2724561436044292
630570.729612,-0.03298864814398735,0.1002909696577499,-0.05190256421819888,0.08854362557661957,0.34439232704335876,-0.4658425869812369,-0.224361535146918,-0.054572074709973516,0.26029826152907626
630570.7629453334,-0.0417760706293352,0.08666062833339744,-0.07159607739694657,-0.8091035672546029,0.306447383885957,-0.3109153542323395,-0.23630336502807595,0.00810212840003445,0.38345624250400306
630570.7962786667,-0.0004579161509107397,0.052304666104440595,-0.06372104781916849,-1.3740297475081527,0.38894321511009217,-0.17363794485507375,-0.18273363728661654,0.4539702630796068,0.14884005091833186
630570.829612,0.00348594438052629,-5.5958660653304675e-05,-0.06718609572969747,-1.714824094213273,0.3988589791652772,0.019989050893136875,-0.23475188308152467,0.889958304681592,0.051365932892470025
630570.8629453334,0.004701616314856117,-0.05947338137909593,-0.06962290743115779,-1.3740216794386158,0.4478285894623317,0.0386153952968899,-0.2846446818299032,1.291355618469215,-0.08528094989720014
630570.8962786667,0.03159827025800088,-0.10128892405982694,-0.061249849203947174,-0.7144619874909641,0.2968165773727691,0.23512064913510727,-0.30635098161623064,0.7725295486803785,-0.3583790982202309
630570.929612,0.026929970730170474,-0.1221894648196075,-0.058955016286686215,0.07329288692010226,0.3705364250679123,0.4140602728082433,-0.12886807845103862,-0.21847914307665842,-0.27009091394698437
630570.9629453333,0.022439348628616466,-0.08799921894668827,-0.04386988243483975,0.7990808404592835,0.2650913409048551,0.5597713848813312,-0.33028068075169903,-0.6690032120626134,-0.20490109245914184
630570.9962786667,0.03518097457845608,-0.05153925024231101,-0.02393583126980035,1.3990061107888712,0.15050904740118684,0.5054966008081269,-0.02155127150260288,-0.8839613952671238,0.13822827584727296
630571.029612,0.0478847022903945,0.022295234854919542,0.007300230894360885,1.7197655065781094,-0.06623822741191072,0.5510132412758092,0.05465033479191499,-0.7667031101702388,0.07773667746477537
630571.0629453333,0.02892597827804832,0.050513276862733894,0.01894428940612257,1.5495840748319405,-0.17288759220036154,0.6062928936730088,-0.02930619440850203,-0.3650628920532054,0.07499203538769868
630571.0962786668,0.035281483519996576,0.0913235349710922,0.0344519848633375,0.8040069736827378,-0.3600404631349969,0.365385871200715,0.17663347347241937,-0.08255735193920914,0.3003753948479303
630571.1296120001,0.061139565993675926,0.11590893764800166,0.05151148090500708,-0.02644298559351295,-0.33868724176477716,0.3033680852750863,0.22384423544864152,-0.21339583405718654,0.3387555602753376
630571.1629453334,0.032214261025007115,0.10051759472869866,0.050990496342463734,-0.7452507625797177,-0.425232529707547,0.18703880704739237,0.21948766943956488,0.06181889860904572,0.34620415849212754
630571.1962786667,0.02144580322985874,0.0676215470223561,0.07236038155771887,-1.4124741386160737,-0.2963808822582761,0.30921479772840066,0.3188957826622774,0.409297721149377,0.27457115169922797
630571.229612,-0.011231269230157489,0.009252637235775242,0.07154952516643007,-1.5303041704304199,-0.4523970268685329,-0.06780289585118128,0.12790050826776306,0.516184226786769,-0.0525845505791519
630571.2629453334,-0.004592269244473991,-0.05836089970981532,0.0617662367289301,-1.4593450506831491,-0.3198586569365658,-0.16653577051184645,0.22856440993169497,0.7257164134809069,-0.3937756501981019
630571.2962786667,-0.013094410731889517,-0.07973604016521783,0.053015795849385004,-0.6627119257933879,-0.32066469162184397,-0.3820679460588835,0.11603587526150702,0.7906057268320777,-0.4696167278301877
630571.329612,-0.02862445507266277,-0.09882191176216706,0.0536489526921386,-0.03744505654980948,-0.2618223553338311,-0.2895945242055425,-0.015592844768702901,-0.1124787518610617,-0.38842814740144016
630571.3629453334,-0.03291981621684184,-0.08002438905700512,0.013628996398866538,0.819714216587436,-0.1620266198427465,-0.5100907696170689,0.13179302732724504,-0.45901341535305074,-0.20202921164981597
630571.3962786667,-0.04571590776280954,-0.05563776441825866,0.030265031322549023,1.4653078677639426,-0.16347552326124182,-0.5361205822210385,0.09216382679825373,-1.084086277796757,-0.2702979832759116
630571.429612,-0.042160452553045555,0.0006828838010199281,-0.013459451777390684,1.6799931063368236,-0.03475233944288665,-0.5942013638455256,0.09603317492388024,-0.8050287484016873,0.06185672613698133
630571.4629453333,-0.05421144234702453,0.025413005038854825,-0.011471514455414757,1.224382029622051,0.13567076902070832,-0.6592623991764873,0.11043464376589758,-0.26347492397959504,-0.0008062047454295285
630571.4962786667,-0.030469770975427413,0.08987889289847159,-0.030823813828684342,0.8681171930108798,0.17972238062878484,-0.5440455677418562,-0.22490993960946343,-0.09238458094712176,0.1708287820457288
630571.529612,-0.039187095955375874,0.12415189646591789,-0.05051653128109961,-0.05987283504490381,0.44600783171936553,-0.466239693409606,-0.2696989850202262,-0.027816083401068,0.4361284831050107
630571.5629453333,-0.017177744059232038,0.07275916879128881,-0.05201326647719184,-0.9577753474998285,0.27727739654331107,-0.1751071174583177,-0.22426584924589077,0.09566370260051345,0.270679722208264
630571.5962786668,-0.019429938578098715,0.06681012414627277,-0.07260506598134664,-1.3497368864604902,0.4168186114070851,-0.18703044734898944,-0.26302062248917724,0.21776628930787284,0.04760780610631482
630571.6296120001,-0.012700888249329401,-0.007227486196963192,-0.05864027830677844,-1.7652554725695295,0.4949152526454195,-0.01705968396771281,-0.22679136022000568,0.4267803102108091,0.06952457443774367
630571.6629453334,0.008777175078947954,-0.06423724618703322,-0.07228784704793957,-1.3432145421452626,0.3297447215493028,0.1779859490030515,-0.2952172453374139,0.8826210059972915,-0.22738331173605547
630571.6962786667,0.033002172622836695,-0.08428760968463954,-0.056918383551174935,-0.6909191644112052,0.42470804092269765,0.309159440640982,-0.2733193771854462,0.8339320173057987,-0.454856754844138
630571.729612,0.031233844204310898,-0.08866850823613971,-0.05794795899594907,0.03935073650649346,0.2948636095691501,0.39469900126397056,-0.12547532008357415,-0.11050837955622725,-0.41610307743353325
630571.7629453334,0.03910057961720691,-0.09442773354518745,-0.026516621452251955,0.8978644149626003,0.3600264438607526,0.5604897797264483,-0.22408504808305674,-0.5490421363939737,-0.31390535742718556
630571.7962786667,0.04423341165890311,-0.05634528867209995,-0.03218899967239332,1.4209970952377364,0.12199502668535064,0.5524103664107861,-0.05688310974004234,-0.9912790997370848,-0.19001697133340145
630571.829612,0.05451944912808119,0.019274929629697537,-0.008637961279488,1.5114256333595657,0.10048764731448719,0.5696376690115457,0.06911428855824203,-1.017378267748476,0.15840294729971488
630571.8629453334,0.06456785142559664,0.035473614073070994,0.022652810608827366,1.3103244129090648,0.05744447304292881,0.4618474599001601,0.11407387495642489,-0.6726681664977323,0.13079373232227792
630571.8962786667,0.055980768094364294,0.09554509614400959,0.050491674310845114,0.9096937444103839,-0.09164796320757702,0.43759300455056954,0.06360974929687799,-0.22486060922088646,0.40300830659375014
630571.929612,0.04884217895839103,0.08681992894624956,0.04540637760098963,0.1337445899240755,-0.3740584536064433,0.3721521887202395,0.11269726116028761,0.0075225702470670675,0.46948558876348523
630571.9629453333,0.021688785780901707,0.08314434881742784,0.05855376777559886,-0.9545195832677664,-0.5690747787297397,0.29564613325101563,0.3327088937162667,0.3383340682305009,0.2546989423829505
630571.9962786667,0.000679403440482387,0.05589580815815347,0.06642376579399717,-1.3367032308054223,-0.413232896225051,0.24133023176216567,0.06368251396784119,0.13042787067090122,0.14874554472384088
630572.029612,-0.003982799552280055,-0.025847516881576646,0.06795599050254568,-1.6575515463475892,-0.29786274421270376,0.08462617041215809,0.33774696108112806,0.6757897094225772,-0.03359198027655976
630572.0629453333,-0.0028164366712146033,-0.06523095120475389,0.059864395629830564,-1.487701085458807,-0.3588932075811268,-0.2084149914614671,0.23534490803362942,0.8786245736329837,-0.3476671428434652
630572.0962786668,-0.03874033016440001,-0.10175258508715068,0.063201381573018,-0.9177772226983656,-0.39197808863268063,-0.3072535052063529,0.27241407043716587,0.7570414226994692,-0.37198734176872217
630572.1296120001,-0.04660040679922432,-0.10462766867626856,0.04476996762585009,0.03148868116855541,-0.3370467477779132,-0.3970281933753816,0.41627596009558165,-0.026220551017393203,-0.2625658276469439
630572.1629453334,-0.04522397460237957,-0.09077338597571698,0.031063697793623158,0.8403990779350924,-0.19643992963567874,-0.45607594075524077,-0.02774520752382073,-0.47531590533336,-0.43887409479334427
630572.1962786667,-0.04921283263212113,-0.04753129663450081,0.015853339107773666,1.4469000098866087,-0.11821866154240321,-0.6368122769824043,0.08414130535131328,-0.7265029081104954,-0.31359363134837703
630572.229612,-0.06605754338348788,-0.0016280914462564891,-0.005361180000077971,1.7548952114042602,0.08177943217317082,-0.5936015571359352,0.03724203036515948,-0.8888306179587192,0.07138666666323812
630572.2629453334,-0.05571100443419002,0.03759469580813727,-0.005592372058200132,1.4821987188968462,0.17027691014760937,-0.5672548963026844,-0.11279245241576721,-0.3263607028339397,0.16417677125426788
630572.2962786667,-0.03577499761139127,0.0937070249823986,-0.01765293376808411,0.7503431855921299,0.08587973066501652,-0.572265169364192,0.06352368917258847,-0.17088919947403922,0.46835527263550997
630572.329612,-0.036715575462663866,0.09200957125644135,-0.03642963998683281,0.002490682236096213,0.3172971363074491,-0.3766799511496837,-0.25425591191066205,-0.13034674887191722,0.35923231744297973
630572.3629453334,-0.03572659983331795,0.1000593189694979,-0.05200161693177856,-0.8035952396164392,0.30837692093323266,-0.40397624221215794,-0.26004105013681067,0.21964541571551335,0.1971646403950072
630572.3962786667,-0.029779179078860307,0.046956374491545695,-0.06862333442945645,-1.5126805034774546,0.55260021003399,-0.09586387059013235,-0.11844109888395596,0.26423173940495837,0.10635242464786157
630572.429612,0.01700622993126548,0.0047312716346528255,-0.06985782785633447,-1.7309761564297996,0.38033105050302796,-0.0023380667901167574,-0.2314859787376905,0.7790379212233871,0.033265556444131233
630572.4629453333,0.02075872269411132,-0.05895632575100626,-0.08098912044756594,-1.5686737276638496,0.420574010189621,0.04810108828842376,-0.16619561048084536,0.8586385124118795,-0.08256561199261953
630572.4962786667,0.03285041932605093,-0.08412919417645648,-0.03967036992347875,-0.778982763378786,0.39612918232739625,0.3145369519221124,-0.37783333819691434,0.6280786518958087,-0.22944579735955217
630572.529612,0.05317962793181753,-0.10880288320936721,-0.06159712740967394,0.01632276153330529,0.3101833487480294,0.266396042107626,-0.24546557526984636,0.09176946700572189,-0.2652288099769819
630572.5629453333,0.04028257812668164,-0.08629049740012872,-0.0476743484006914,0.7967403149943054,0.12518901526894816,0.4339124621435633,0.03138832525099128,-0.4958993199902382,-0.2554086958253807
630572.5962786668,0.04971022653778315,-0.04428312231511029,-0.010490635461604213,1.4279444876467529,0.1879476921223524,0.5085459801961508,-0.07668448293081502,-1.1481649715807967,-0.2778436230233889
630572.6296120001,0.03980624888096058,0.008458858248356899,0.01809453409731345,1.7920429378044722,0.049165674162861044,0.530084931806258,-0.08971348611241343,-0.6324246048041935,0.007722307939670122
630572.6629453334,0.05080347805421819,0.03527946866610046,0.01651339934413647,1.2956461044184016,-0.021934233213192808,0.6185384416012937,0.04941745946261175,-0.3015187777548477,0.18841389230340025
630572.6962786667,0.0680534511077647,0.10092783584969489,0.030418948635500903,0.8187375391997497,-0.09056690605415975,0.47736522779257073,0.29927474705999113,0.04194753855182154,0.4414428147371653
630572.729612,0.04804455385704992,0.09059492247702816,0.05474109613727296,-0.027359360073501187,-0.2981530259932695,0.4255375256509599,0.10190142014331656,0.04551486474488202,0.37271809379639753
